"","client_nr","yearmonth","total_nr_trx","nr_debit_trx","volume_debit_trx","nr_credit_trx","volume_credit_trx","min_balance","max_balance","CRG"
"21950",704,"201405",53,23,3426869,30,3489990,-10762771,-859,"7"
"21951",704,"201406",57,23,3527366,34,4444812,-10785694,192,"7"
"21952",704,"201407",55,23,2771090,32,2928645,-10187316,111,"7"
"21953",704,"201408",56,25,3304401,31,2747439,-9642192,39,"7"
"21954",704,"201409",52,20,2511384,32,2384268,-9781159,-33,"7"
"21955",704,"201410",43,13,1333399,30,1579820,-10061469,-105,"7"
"21956",704,"201411",50,20,3321654,30,3129593,-9597635,-177,"7"
"21957",704,"201412",54,22,3040734,32,3200822,-9806140,-249,"7"
"21958",704,"201501",52,20,3124361,32,3092973,-10123177,-321,"7"
"21959",704,"201502",57,26,3180138,31,3322545,-9492349,-393,"7"
"21960",704,"201503",51,17,2659662,34,2409664,-9507395,-515,"7"
"21961",704,"201504",46,19,1634841,27,1653199,-10021196,-684,"7"
"21962",704,"201505",44,17,1173321,27,1190903,-9766151,1694,"7"
"21963",704,"201506",40,12,952265,28,1038443,-9976429,1563,"7"
"21964",704,"201507",38,12,788237,26,615536,-9889512,1417,"7"
"21965",704,"201508",33,5,481766,28,478639,-9896633,-1027,"7"
"21966",704,"201509",43,15,857122,28,919185,-9937605,73,"7"
"21967",704,"201510",69,40,1141703,29,1057950,-10024330,-26,"7"
"21968",704,"201511",48,17,1059014,31,1061478,-9915375,-148,"7"
"21969",704,"201512",74,48,1707361,26,1710858,-9964533,-270,"7"
"21970",704,"201601",38,13,721865,25,727289,-10056030,-392,"7"
"21971",704,"201602",77,46,856084,31,975999,-9878733,-514,"7"
"21972",704,"201603",64,34,1204082,30,1084084,-9906048,11364,"7"
"21973",704,"201604",45,17,812133,28,912718,-10076710,11195,"7"
"21974",704,"201605",56,27,1204226,29,1121925,-9802034,11049,"7"
"21975",704,"201606",56,28,1105353,28,1157764,-9898301,10927,"7"
"21976",704,"201607",38,12,862335,26,816811,-10029598,10796,"7"
"21977",704,"201608",45,16,1075666,29,1054019,-9951593,8674,"7"
"21978",705,"201401",101,61,4407340,40,3388282,-1190753,975572,"2"
"21979",705,"201402",148,100,6278466,48,4252883,-4165511,-1274589,"2"
"21980",705,"201403",120,85,4878457,35,4412245,-4854876,-3012381,"2"
"21981",705,"201404",114,70,3470177,44,4639660,-3932626,-1598940,"2"
"21982",705,"201405",100,70,1968839,30,2680573,-2780488,-1447940,"2"
"21983",705,"201406",98,62,2046957,36,3807719,-2165055,174362,"2"
"21984",705,"201407",108,70,6567013,38,2702044,-3955550,193682,"2"
"21985",705,"201408",102,66,4935306,36,4387375,-5953236,-3854337,"2"
"21986",705,"201409",152,100,6149850,52,7203563,-4760374,-2682399,"2"
"21987",705,"201410",114,76,4336629,38,4286106,-4220299,-2315891,"2"
"21988",705,"201411",86,54,1223552,32,2842173,-3442887,-1455727,"2"
"21989",705,"201412",110,70,4899580,40,4106359,-3142468,37044,"2"
"21990",705,"201501",96,64,4759448,32,3260371,-4076931,-1306503,"2"
"21991",705,"201502",113,80,4078984,33,3094475,-5210765,-3633363,"2"
"21992",705,"201503",155,100,5887010,55,7862417,-6312539,-2521395,"2"
"21993",705,"201504",116,82,4554218,34,5493516,-3940816,-537880,"2"
"21994",705,"201505",79,48,1575018,31,2758436,-2295374,-670513,"2"
"21995",705,"201506",100,60,1488510,40,4178871,-1084917,1730547,"2"
"21996",705,"201507",109,76,6466359,33,2856903,-2078042,2126084,"2"
"21997",705,"201508",88,57,5683353,31,4081250,-4150315,-1885588,"2"
"21998",705,"201509",126,81,4477590,45,6168933,-3982292,-1289978,"2"
"21999",705,"201510",107,69,4368495,38,5306957,-2358679,863977,"2"
"22000",705,"201511",95,66,1690068,29,2791085,-927788,446217,"2"
"22001",705,"201512",110,71,6502757,39,4770708,-1638742,1951017,"2"
"22002",705,"201601",96,69,5374240,27,3190114,-3669868,-799518,"2"
"22003",705,"201602",106,75,4725456,31,4626406,-5428743,-3156646,"2"
"22004",705,"201603",126,90,4598874,36,5400354,-4133290,-2195140,"2"
"22005",705,"201604",106,73,4261072,33,6318933,-3056551,774449,"2"
"22006",705,"201605",92,59,1865633,33,2941135,-978335,552726,"2"
"22007",705,"201606",80,48,1619798,32,4354297,130733,2900424,"2"
"22008",705,"201607",124,94,7685199,30,3228587,-1556188,2893108,"2"
"22009",705,"201608",86,62,4845185,24,2322286,-4571284,-1498236,"2"
"22010",706,"201401",136,90,6280943,46,6882935,-10298356,-1486468,"1"
"22011",706,"201402",99,72,4624587,27,3933974,-9558373,-2063180,"1"
"22012",706,"201403",172,104,6851139,68,6804903,-9301047,-1539151,"1"
"22013",706,"201404",140,80,6046502,60,8921556,-9553794,18846,"1"
"22014",706,"201405",171,124,10198352,47,7525922,-9327622,290339,"1"
"22015",706,"201406",130,87,8309460,43,7390199,-9487103,245286,"1"
"22016",706,"201407",168,113,5984849,55,7689440,-9100756,-816811,"1"
"22017",706,"201408",153,103,8189172,50,7723839,-8635839,-316665,"1"
"22018",706,"201409",181,123,8600817,58,7831871,-8637853,371957,"1"
"22019",706,"201410",175,124,7137043,51,9033920,-8790397,294687,"1"
"22020",706,"201411",153,105,7464050,48,8782079,-8452160,768146,"1"
"22021",706,"201412",178,124,9607089,54,6072333,-8465759,777626,"1"
"22022",706,"201501",150,100,5469372,50,7824431,-8866249,-888357,"1"
"22023",706,"201502",119,79,6250854,40,4308599,-8323013,-944372,"1"
"22024",706,"201503",154,108,6155823,46,6992735,-8348255,105,"1"
"22025",706,"201504",203,121,8136620,82,7832500,-8821314,-910819,"1"
"22026",706,"201505",184,126,11040124,58,12422001,-8169762,874466,"1"
"22027",706,"201506",162,112,10203911,50,13508334,-8199927,4293081,"1"
"22028",706,"201507",164,119,10607786,45,7454942,-8082831,2875991,"1"
"22029",706,"201508",183,126,10551191,57,8784796,-8049490,1449294,"1"
"22030",706,"201509",169,106,6752635,63,9183571,-8045280,1037173,"1"
"22031",706,"201510",212,138,12466782,74,16649863,-8508059,4108429,"1"
"22032",706,"201511",134,94,11303609,40,9322477,-7889492,4313504,"1"
"22033",706,"201512",200,141,15681494,59,12283638,-7892723,4326945,"1"
"22034",706,"201601",160,107,7955389,53,13303910,-7800978,3405642,"1"
"22035",706,"201602",158,116,10099856,42,7114804,-7734404,2656863,"1"
"22036",706,"201603",172,122,14502026,50,17731679,-7748844,7696462,"1"
"22037",706,"201604",213,145,11663262,68,8448991,-8000895,5863299,"1"
"22038",706,"201605",201,140,14553948,61,18941796,-7551848,5463360,"1"
"22039",706,"201606",207,149,14269696,58,18599861,-7599804,12427971,"1"
"22040",706,"201607",161,110,8762947,51,4634137,-7952947,9854897,"1"
"22041",706,"201608",190,141,10474009,49,10485742,-7404324,6320445,"1"
"22042",707,"201401",131,68,5393362,63,4271411,-2213541,-7832,"3"
"22043",707,"201402",105,53,3866407,52,3542767,-2519415,-1453298,"3"
"22044",707,"201403",112,67,4852373,45,3318838,-3707716,-1994469,"3"
"22045",707,"201404",102,47,3334132,55,3269910,-4067134,-2976209,"3"
"22046",707,"201405",117,64,4573199,53,3982765,-3995009,-2846703,"3"
"22047",707,"201406",119,64,3712810,55,4800366,-3996657,-2379125,"3"
"22048",707,"201407",109,53,3481875,56,3373613,-3557531,-2375269,"3"
"22049",707,"201408",96,52,3669242,44,3580290,-3979988,-2910068,"3"
"22050",707,"201409",127,66,4500717,61,4187304,-3783542,-2841334,"3"
"22051",707,"201410",130,65,4085074,65,3763460,-3917432,-2494391,"3"
"22052",707,"201411",114,66,3911205,48,4921904,-3950016,-2003237,"3"
"22053",707,"201412",158,78,6321231,80,7282007,-3465597,-1353967,"3"
"22054",707,"201501",98,48,4533360,50,4126737,-2596195,-1322074,"3"
"22055",707,"201502",105,48,4198059,57,3839743,-3329274,-1785766,"3"
"22056",707,"201503",132,63,5102382,69,4170561,-3493921,-2026059,"3"
"22057",707,"201504",122,63,4236884,59,4726588,-3683865,-1858025,"3"
"22058",707,"201505",93,45,4318713,48,3847646,-3687073,-2151479,"3"
"22059",707,"201506",123,63,4253358,60,4748395,-3718378,-2286105,"3"
"22060",707,"201507",117,58,4698572,59,3665580,-3984297,-2952605,"3"
"22061",707,"201508",95,50,3161548,45,3608385,-4114835,-2937689,"3"
"22062",707,"201509",114,58,3999078,56,3706360,-3944992,-2764071,"3"
"22063",707,"201510",110,56,3793233,54,4035543,-4089344,-3003781,"3"
"22064",707,"201511",122,60,4652898,62,5233934,-3808415,-2087058,"3"
"22065",707,"201512",158,80,5694251,78,7975016,-3694762,-271548,"3"
"22066",707,"201601",115,54,4971855,61,4139547,-1708093,-89358,"3"
"22067",707,"201602",118,61,5244483,57,3858445,-2946444,-1509445,"3"
"22068",707,"201603",112,49,4072153,63,4182265,-3401318,-2045337,"3"
"22069",707,"201604",128,64,5001516,64,4312507,-3619993,-2288439,"3"
"22070",707,"201605",114,49,4171931,65,4319209,-3569352,-1272540,"3"
"22071",707,"201606",126,52,3691074,74,3867712,-3768097,-2603435,"3"
"22072",707,"201607",111,54,4322676,57,3565751,-3988858,-2483532,"3"
"22073",707,"201608",89,42,3941832,47,4318204,-3890241,-2789483,"3"
"22074",708,"201401",63,35,2466230,28,2398236,-2964238,-2304719,"NULL"
"22075",708,"201402",60,30,2524752,30,2337817,-2986198,-2590205,"NULL"
"22076",708,"201403",64,33,2334964,31,2984994,-2976374,-1968796,"NULL"
"22077",708,"201404",58,29,3014654,29,2567360,-2931282,-1786642,"NULL"
"22078",708,"201405",60,28,3756225,32,3488996,-3192770,-1733042,"NULL"
"22079",708,"201406",57,25,2787277,32,3392096,-2947282,-2058944,"NULL"
"22080",708,"201407",62,31,3661292,31,2896088,-2976674,-15008,"NULL"
"22081",708,"201408",54,25,1531025,29,1680376,-2974386,-2512768,"NULL"
"22082",708,"201409",58,28,2767187,30,3242077,-2981680,-2034650,"NULL"
"22083",708,"201410",71,38,4248587,33,3689632,-2982131,-15828,"NULL"
"22084",708,"201411",56,28,1869221,28,2063613,-2963095,-2356118,"NULL"
"22085",708,"201412",64,32,2288331,32,2775078,-2779279,-2061895,"NULL"
"22086",708,"201501",58,30,3287737,28,3042050,-2933626,-16230,"NULL"
"22087",708,"201502",52,22,1893227,30,2334222,-2719735,-1815141,"NULL"
"22088",708,"201503",62,28,2731450,34,3284838,-2348871,-1153497,"NULL"
"22089",708,"201504",62,34,2638718,28,2962304,-2157020,-16632,"NULL"
"22090",708,"201505",62,36,3029892,26,2383712,-2241637,-1118809,"NULL"
"22091",708,"201506",62,27,2876559,35,3270056,-1983196,-563523,"NULL"
"22092",708,"201507",67,34,3400005,33,3093145,-1964939,-17046,"NULL"
"22093",708,"201508",57,25,1294848,32,1844542,-1768317,-977044,"NULL"
"22094",708,"201509",79,38,2951969,41,3340658,-1516334,-159570,"NULL"
"22095",708,"201510",57,27,3531333,30,2916623,-1223840,-4065,"NULL"
"22096",708,"201511",10,5,100773,5,1226628,-1068930,0,"NULL"
"22097",708,"201512",2,1,382,1,6064269,-1009467,5054802,"NULL"
"22098",708,"201601",3,3,1319316,0,0,-17907,3736202,"NULL"
"22099",708,"201602",1,1,280,0,0,3735642,3735642,"NULL"
"22100",708,"201603",6,4,6235922,2,2517907,-2328358,171642,"NULL"
"22101",708,"201604",3,1,198,2,478,-198,0,"NULL"
"22102",708,"201605",2,2,560,0,0,-560,-280,"NULL"
"22103",708,"201606",1,1,280,0,0,-840,-840,"NULL"
"22104",708,"201607",2,1,280,1,840,-280,0,"NULL"
"22105",708,"201608",1,0,0,1,280,0,0,"NULL"
"22106",709,"201401",108,33,4075683,75,12859806,-4509367,22828125,"3"
"22107",709,"201402",92,29,19964780,63,8141687,-4261158,23990280,"3"
"22108",709,"201403",127,44,14005375,83,8841024,-3628288,12226711,"3"
"22109",709,"201404",113,48,3998315,65,8840153,-3705878,10611722,"3"
"22110",709,"201405",101,28,5171224,73,11281826,-3855850,17193360,"3"
"22111",709,"201406",76,34,19382976,42,7510127,-4116621,18019021,"3"
"22112",709,"201407",89,42,5272601,47,5470156,-4344665,6035967,"3"
"22113",709,"201408",69,32,4928477,37,3778685,-4265198,4936603,"3"
"22114",709,"201409",81,32,5284689,49,5165615,-4290275,5055454,"3"
"22115",709,"201410",102,37,6054645,65,7229262,-3960634,5485337,"3"
"22116",709,"201411",67,28,5881226,39,4455133,-3592852,4552858,"3"
"22117",709,"201412",74,29,4446475,45,6478936,-3203341,5191964,"3"
"22118",709,"201501",84,42,6181737,42,4351283,-3554454,5492681,"3"
"22119",709,"201502",84,51,4345852,33,3748548,-3550521,3377200,"3"
"22120",709,"201503",88,38,4439769,50,4334420,-2907228,2446051,"3"
"22121",709,"201504",93,48,5823011,45,4887816,-3457700,2258559,"3"
"22122",709,"201505",69,33,4195349,36,3871157,-3096329,1432700,"3"
"22123",709,"201506",90,45,8342969,45,7128440,-4180551,2127618,"3"
"22124",709,"201507",79,37,4391996,42,4541804,-4492286,2134571,"3"
"22125",709,"201508",71,26,4124269,45,3975827,-4211472,1843845,"3"
"22126",709,"201509",60,19,3403091,41,3403484,-4490469,1401729,"3"
"22127",709,"201510",76,36,4934732,40,5002900,-3941637,2422256,"3"
"22128",709,"201511",87,42,4848646,45,10504478,-4021280,7108639,"3"
"22129",709,"201512",94,48,5171712,46,4871272,-3997312,6235052,"3"
"22130",709,"201601",77,38,5768563,39,4749432,-3504363,7086334,"3"
"22131",709,"201602",77,39,3955834,38,2582883,-3434997,4204845,"3"
"22132",709,"201603",91,50,4799355,41,3729171,-3963379,3422994,"3"
"22133",709,"201604",69,27,4207129,42,4296893,-4310339,2707949,"3"
"22134",709,"201605",81,45,5486403,36,4916877,-4443084,3775772,"3"
"22135",709,"201606",67,32,5216087,35,6899010,-4178950,5316445,"3"
"22136",709,"201607",76,35,3818284,41,5636117,-4455208,6662451,"3"
"22137",709,"201608",81,50,4531207,31,3797134,-4789106,7376350,"3"
"22138",710,"201401",240,136,16554808,104,14711390,-854367,3682337,"2"
"22139",710,"201402",189,115,9326029,74,12023396,-1051234,2434101,"2"
"22140",710,"201403",161,98,10891279,63,9277881,86428,2744045,"2"
"22141",710,"201404",168,103,8453151,65,6954741,-312478,1836817,"2"
"22142",710,"201405",231,146,11215387,85,13537783,-1105544,3151823,"2"
"22143",710,"201406",167,93,8262873,74,8317730,84348,2526287,"2"
"22144",710,"201407",187,102,10153454,85,10655089,8819,2947628,"2"
"22145",710,"201408",157,85,10399186,72,9993278,112,3348065,"2"
"22146",710,"201409",164,86,9335935,78,9385074,14192,3033274,"2"
"22147",710,"201410",171,88,9123042,83,8403462,60412,2790591,"2"
"22148",710,"201411",148,82,6835448,66,8711535,80688,2932578,"2"
"22149",710,"201412",161,77,8634729,84,9813452,4613,4306274,"2"
"22150",710,"201501",198,78,10386692,120,11005748,2576,5363902,"2"
"22151",710,"201502",150,77,10081830,73,9146892,29810,5545804,"2"
"22152",710,"201503",167,91,12663327,76,11251755,29251,5160085,"2"
"22153",710,"201504",162,94,7715185,68,7028142,-2332,3366550,"2"
"22154",710,"201505",181,97,13171681,84,13385263,27545,3368663,"2"
"22155",710,"201506",204,112,12469332,92,11725259,5829,3970035,"2"
"22156",710,"201507",202,112,15707314,90,15976906,15906,4225097,"2"
"22157",710,"201508",171,99,7111927,72,7533161,7500,2780269,"2"
"22158",710,"201509",253,99,9533264,154,9043987,24721,3036122,"2"
"22159",710,"201510",171,96,8436609,75,7763004,18138,3395313,"2"
"22160",710,"201511",182,102,12986311,80,12273796,-1500000,4064124,"2"
"22161",710,"201512",197,97,12777138,100,14238357,-598,5341357,"2"
"22162",710,"201601",190,95,8973528,95,9119911,-3815,5223099,"2"
"22163",710,"201602",144,82,8265406,62,7314938,12479,5076549,"2"
"22164",710,"201603",167,98,8868036,69,10743843,-1642,4308343,"2"
"22165",710,"201604",184,100,11970557,84,8974167,4511,2970241,"2"
"22166",710,"201605",177,92,8441560,85,9039438,5272,2432515,"2"
"22167",710,"201606",153,86,8125053,67,6079676,-228011,2396499,"2"
"22168",710,"201607",145,79,22689936,66,24247989,-236380,15846365,"2"
"22169",710,"201608",175,93,8530374,82,8676307,2999,2867020,"2"
"22170",711,"201401",30,25,555421,5,332594,-12494793,-12088575,"NULL"
"22171",711,"201402",44,39,600045,5,970490,-12460448,-11597433,"NULL"
"22172",711,"201403",34,28,294671,6,535329,-12099513,-11599513,"NULL"
"22173",711,"201404",92,51,2020114,41,1428157,-12346967,-11663318,"NULL"
"22174",711,"201405",110,52,2583297,58,3133233,-12763388,-11576049,"NULL"
"22175",711,"201406",140,86,4095377,54,3654021,-12384876,-11290926,"NULL"
"22176",711,"201407",163,96,5540482,67,6325283,-12440907,-10182776,"NULL"
"22177",711,"201408",201,132,8064217,69,7680273,-11976199,-10160851,"NULL"
"22178",711,"201409",94,47,1624042,47,869395,-12497674,-11720813,"NULL"
"22179",711,"201410",39,12,470501,27,113785,-12918860,-12465473,"NULL"
"22180",711,"201411",13,6,8034,7,40844,-12852695,-12816626,"NULL"
"22181",711,"201412",3,1,1606,2,18546,-12807964,-12800164,"NULL"
"22182",711,"201501",7,4,575931,3,27176,-13351369,0,"NULL"
"22183",711,"201502",2,1,193,1,7800,-13337258,-13337065,"NULL"
"22184",711,"201503",2,1,140,1,7800,-13329598,-13329458,"NULL"
"22185",711,"201504",2,2,326730,0,0,-13656328,-13656188,"NULL"
"22186",711,"201505",1,1,140,0,0,-13656468,-13656468,"NULL"
"22187",711,"201506",1,1,140,0,0,-13656608,-13656608,"NULL"
"22188",711,"201507",3,2,342841,1,2961,-13999309,-13996348,"NULL"
"22189",711,"201508",1,1,140,0,0,-13996628,-13996628,"NULL"
"22190",711,"201510",1,1,358653,0,0,-14355281,-14355281,"NULL"
"22191",711,"201601",1,1,370623,0,0,-14725904,-14725904,"NULL"
"22192",712,"201401",97,73,2778975,24,2614145,-15862124,-14152786,"5"
"22193",712,"201402",108,75,2105947,33,1882851,-15549341,-14794945,"5"
"22194",712,"201403",108,74,2534937,34,2930572,-15695591,-14433515,"5"
"22195",712,"201404",104,72,2825664,32,2665849,-15828086,-14745150,"5"
"22196",712,"201405",154,94,2334216,60,2280929,-15485955,-14797000,"5"
"22197",712,"201406",127,81,3350420,46,3670791,-15577360,-14327692,"5"
"22198",712,"201407",110,81,3020482,29,2600261,-15596113,-14819290,"5"
"22199",712,"201408",98,73,1937627,25,1978156,-15564115,-14724262,"5"
"22200",712,"201409",133,88,3015889,45,3133031,-15581292,-14648353,"5"
"22201",712,"201410",156,112,3743537,44,3792411,-15568078,-14288143,"5"
"22202",712,"201411",129,87,2743856,42,2454805,-15580948,-14273438,"5"
"22203",712,"201412",172,105,2794063,67,3447409,-15707190,-14395457,"5"
"22204",712,"201501",103,86,2530107,17,2021316,-15490709,-14426283,"5"
"22205",712,"201502",127,98,2678471,29,2530815,-15547889,-14697009,"5"
"22206",712,"201503",150,111,2178255,39,2954991,-15554434,-14562108,"5"
"22207",712,"201504",151,121,3052690,30,2901014,-15533595,-14201086,"5"
"22208",712,"201505",143,111,3001872,32,2618310,-15463019,-14768457,"5"
"22209",712,"201506",107,73,1748158,34,2142438,-15552397,-14204988,"5"
"22210",712,"201507",103,81,2470044,22,2280117,-15359075,-14048713,"5"
"22211",712,"201508",123,101,2460311,22,3098360,-15594424,-14384741,"5"
"22212",712,"201509",113,92,2262633,21,1530233,-15570548,-14469434,"5"
"22213",712,"201510",166,130,3442371,36,3187095,-15605071,-14449982,"5"
"22214",712,"201511",192,136,3527262,56,3603492,-15571985,-14620533,"5"
"22215",712,"201512",161,104,3131121,57,3502733,-15592878,-14426612,"5"
"22216",712,"201601",136,92,2732004,44,2380955,-15547701,-14809742,"5"
"22217",712,"201602",104,66,1593265,38,1678601,-15918913,-14748072,"5"
"22218",712,"201603",111,69,1474731,42,1928065,-15548490,-14198345,"5"
"22219",712,"201604",106,68,1827200,38,1265269,-15501842,-14794180,"5"
"22220",712,"201605",129,90,1399870,39,1418576,-15655361,-15258245,"5"
"22221",712,"201606",107,68,1294079,39,1625228,-15634282,-14721929,"5"
"22222",712,"201607",117,79,1953953,38,1664603,-15585529,-14781201,"5"
"22223",712,"201608",99,55,1331859,44,1584980,-15593584,-14990036,"5"
"22224",713,"201401",19,18,2806275,1,330000,-13258121,-10885946,"7"
"22225",713,"201402",16,14,729851,2,1000000,-13731087,-12852736,"7"
"22226",713,"201403",13,13,424090,0,0,-13412062,-13092072,"7"
"22227",713,"201404",17,16,912479,1,246840,-14077701,-13516162,"7"
"22228",713,"201405",14,12,532188,2,247141,-14432782,-14181801,"7"
"22229",713,"201406",13,13,814944,0,0,-15177692,-14466848,"7"
"22230",713,"201407",18,17,2142045,1,1500000,-16837744,-15281792,"7"
"22231",713,"201408",17,15,1369572,2,4000000,-16653578,-12963890,"7"
"22232",713,"201409",11,11,199513,0,0,-13388822,-13293409,"7"
"22233",713,"201410",14,14,1443919,0,0,-14832741,-13492922,"7"
"22234",713,"201411",13,12,596850,1,5355,-15424236,-14936841,"7"
"22235",713,"201412",14,12,281724,2,1500000,-15577819,-14195860,"7"
"22236",713,"201501",18,16,1007906,2,1100000,-14949124,-14077866,"7"
"22237",713,"201502",16,15,533190,1,1000000,-14404695,-13404695,"7"
